"aviLabel","taxon","aviId","avidb_link"
"Laniarius atrococcineus","http://purl.obolibrary.org/obo/NCBITaxon_488391","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-9B33F957","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-9B33F957"
"Laniarius mufumbiri","http://purl.obolibrary.org/obo/NCBITaxon_488392","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-1E5D636D","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-1E5D636D"
"Laniarius atroflavus","http://purl.obolibrary.org/obo/NCBITaxon_488393","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-0D6B8ACA","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-0D6B8ACA"
"Laniarius funebris","http://purl.obolibrary.org/obo/NCBITaxon_272832","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-0868B50D","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-0868B50D"
"Laniarius leucorhynchus","http://purl.obolibrary.org/obo/NCBITaxon_488394","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-3402C9BB","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-3402C9BB"
"Laniarius willardi","http://purl.obolibrary.org/obo/NCBITaxon_874383","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-6F6CFDE9","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-6F6CFDE9"
"Laniarius poensis","http://purl.obolibrary.org/obo/NCBITaxon_488395","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-73E1A69A","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-73E1A69A"
"Laniarius fuelleborni","http://purl.obolibrary.org/obo/NCBITaxon_488396","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-EA283BA8","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-EA283BA8"
"Lanioturdus torquatus","http://purl.obolibrary.org/obo/NCBITaxon_272835","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-7DF5859A","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-7DF5859A"
"Platysteira cyanea","http://purl.obolibrary.org/obo/NCBITaxon_107226","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-E15225F1","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-E15225F1"
"Platysteira albifrons","http://purl.obolibrary.org/obo/NCBITaxon_497055","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-E8A10389","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-E8A10389"
"Platysteira peltata","http://purl.obolibrary.org/obo/NCBITaxon_497056","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-16935B44","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-16935B44"
"Platysteira laticincta","http://purl.obolibrary.org/obo/NCBITaxon_497061","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-95172DDC","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-95172DDC"
"Platysteira chalybea","http://purl.obolibrary.org/obo/NCBITaxon_272830","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-8091726A","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-8091726A"
"Platysteira jamesoni","http://purl.obolibrary.org/obo/NCBITaxon_497060","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-7DC78D7A","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-7DC78D7A"
"Platysteira concreta","http://purl.obolibrary.org/obo/NCBITaxon_497059","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-3B66D504","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-3B66D504"
"Batis margaritae","http://purl.obolibrary.org/obo/NCBITaxon_392382","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-5D9428D8","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-5D9428D8"
"Batis mixta","http://purl.obolibrary.org/obo/NCBITaxon_254444","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-D91540DE","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-D91540DE"
"Batis crypta","http://purl.obolibrary.org/obo/NCBITaxon_1112834","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-ADB0C99F","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-ADB0C99F"
"Batis diops","http://purl.obolibrary.org/obo/NCBITaxon_392381","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-B8BAD214","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-B8BAD214"
"Batis capensis","http://purl.obolibrary.org/obo/NCBITaxon_392385","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-9E17E8D0","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-9E17E8D0"
"Batis dimorpha","http://purl.obolibrary.org/obo/NCBITaxon_392384","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-F2A919A8","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-F2A919A8"
"Batis fratrum","http://purl.obolibrary.org/obo/NCBITaxon_392386","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-B9669030","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-B9669030"
"Batis molitor","http://purl.obolibrary.org/obo/NCBITaxon_392387","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-C5C38D98","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-C5C38D98"
"Batis soror","http://purl.obolibrary.org/obo/NCBITaxon_392388","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-5A58B69A","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-5A58B69A"
"Batis senegalensis","http://purl.obolibrary.org/obo/NCBITaxon_392390","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-66B40819","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-66B40819"
"Batis orientalis","http://purl.obolibrary.org/obo/NCBITaxon_392391","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-A6DFFC15","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-A6DFFC15"
"Batis erlangeri","http://purl.obolibrary.org/obo/NCBITaxon_1002747","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-DF7C8FC5","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-DF7C8FC5"
"Batis minor","http://purl.obolibrary.org/obo/NCBITaxon_392392","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-90D0D245","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-90D0D245"
"Batis perkeo","http://purl.obolibrary.org/obo/NCBITaxon_392393","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-5C9DDB02","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-5C9DDB02"
"Batis minima","http://purl.obolibrary.org/obo/NCBITaxon_392394","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-43F4D13C","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-43F4D13C"
"Batis ituriensis","http://purl.obolibrary.org/obo/NCBITaxon_392395","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-45C905C5","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-45C905C5"
"Batis poensis","http://purl.obolibrary.org/obo/NCBITaxon_272804","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-0718A157","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-0718A157"
"Batis occulta","http://purl.obolibrary.org/obo/NCBITaxon_392396","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-8662B6A1","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-8662B6A1"
"Batis minulla","http://purl.obolibrary.org/obo/NCBITaxon_392397","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-F254EE2D","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-F254EE2D"
"Philentoma velata","http://purl.obolibrary.org/obo/NCBITaxon_316105","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-5D96E28C","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-5D96E28C"
"Philentoma pyrhoptera","http://purl.obolibrary.org/obo/NCBITaxon_316104","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-B4722276","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-B4722276"
"Prionops plumatus","http://purl.obolibrary.org/obo/NCBITaxon_254645","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-3996ECD0","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-3996ECD0"
"Prionops retzii","http://purl.obolibrary.org/obo/NCBITaxon_272840","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-5B9EA71C","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-5B9EA71C"
"Prionops scopifrons","http://purl.obolibrary.org/obo/NCBITaxon_272841","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-E27EEDC5","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-E27EEDC5"
"Megabyas flammulatus","http://purl.obolibrary.org/obo/NCBITaxon_272837","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-18A968DB","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-18A968DB"
"Bias musicus","http://purl.obolibrary.org/obo/NCBITaxon_272806","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-F1A4B955","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-F1A4B955"
"Hemipus hirundinaceus","http://purl.obolibrary.org/obo/NCBITaxon_370840","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-98B4A716","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-98B4A716"
"Hemipus picatus","http://purl.obolibrary.org/obo/NCBITaxon_374992","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-B0066A99","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-B0066A99"
"Tephrodornis virgatus","http://purl.obolibrary.org/obo/NCBITaxon_316102","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-DA88E410","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-DA88E410"
"Tephrodornis pondicerianus","http://purl.obolibrary.org/obo/NCBITaxon_424886","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-E410E9A6","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-E410E9A6"
"Tylas eduardi","http://purl.obolibrary.org/obo/NCBITaxon_125311","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-E4E68AA1","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-E4E68AA1"
"Calicalicus madagascariensis","http://purl.obolibrary.org/obo/NCBITaxon_1132579","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-1C857735","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-1C857735"
"Calicalicus rufocarpalis","http://purl.obolibrary.org/obo/NCBITaxon_1175651","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-0CAB08FA","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-0CAB08FA"
"Newtonia archboldi","http://purl.obolibrary.org/obo/NCBITaxon_1175648","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-E4B78086","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-E4B78086"
"Newtonia brunneicauda","http://purl.obolibrary.org/obo/NCBITaxon_125290","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-4C71BFD5","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-4C71BFD5"
"Newtonia amphichroa","http://purl.obolibrary.org/obo/NCBITaxon_1175649","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-57F73C4A","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-57F73C4A"
"Newtonia fanovanae","http://purl.obolibrary.org/obo/NCBITaxon_1175652","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-B42659F8","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-B42659F8"
"Hypositta corallirostris","http://purl.obolibrary.org/obo/NCBITaxon_125305","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-667C4DAB","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-667C4DAB"
"Leptopterus chabert","http://purl.obolibrary.org/obo/NCBITaxon_125299","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-AD014578","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-AD014578"
"Mystacornis crossleyi","http://purl.obolibrary.org/obo/NCBITaxon_98133","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-9E483E48","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-9E483E48"
"Cyanolanius madagascarinus","http://purl.obolibrary.org/obo/NCBITaxon_125272","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-FCBB03B8","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-FCBB03B8"
"Cyanolanius comorensis","http://purl.obolibrary.org/obo/NCBITaxon_374993","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-AF4CF9F8","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-AF4CF9F8"
"Vanga curvirostris","http://purl.obolibrary.org/obo/NCBITaxon_125301","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-CA9D7671","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-CA9D7671"
"Pseudobias wardi","http://purl.obolibrary.org/obo/NCBITaxon_272848","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-7BB35115","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-7BB35115"
"Euryceros prevostii","http://purl.obolibrary.org/obo/NCBITaxon_125303","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-E5EC5D38","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-E5EC5D38"
"Schetba rufa","http://purl.obolibrary.org/obo/NCBITaxon_76261","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-6814C645","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-6814C645"
"Xenopirostris polleni","http://purl.obolibrary.org/obo/NCBITaxon_1175650","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-01877F66","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-01877F66"
"Xenopirostris xenopirostris","http://purl.obolibrary.org/obo/NCBITaxon_370842","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-FE3B4759","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-FE3B4759"
"Xenopirostris damii","http://purl.obolibrary.org/obo/NCBITaxon_125315","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-4DAB9A41","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-4DAB9A41"
"Oriolia bernieri","http://purl.obolibrary.org/obo/NCBITaxon_125274","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-68E5CE2D","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-68E5CE2D"
"Falculea palliata","http://purl.obolibrary.org/obo/NCBITaxon_125309","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-3A343C0C","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-3A343C0C"
"Artamella viridis","http://purl.obolibrary.org/obo/NCBITaxon_125313","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-C141B912","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-C141B912"
"Daphoenositta miranda","http://purl.obolibrary.org/obo/NCBITaxon_2496838","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-BCE0793B","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-BCE0793B"
"Daphoenositta papuensis","http://purl.obolibrary.org/obo/NCBITaxon_2497047","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-0E0DAE4C","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-0E0DAE4C"
"Daphoenositta chrysoptera","http://purl.obolibrary.org/obo/NCBITaxon_254528","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-99536A00","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-99536A00"
"Androphobus viridis","http://purl.obolibrary.org/obo/NCBITaxon_977957","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-BF6F8B8D","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-BF6F8B8D"
"Psophodes olivaceus","http://purl.obolibrary.org/obo/NCBITaxon_461246","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-79107CE6","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-79107CE6"
"Psophodes nigrogularis","http://purl.obolibrary.org/obo/NCBITaxon_1453817","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-D57E208D","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-D57E208D"
"Psophodes occidentalis","http://purl.obolibrary.org/obo/NCBITaxon_1453816","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-9FC806EE","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-9FC806EE"
"Psophodes cristatus","http://purl.obolibrary.org/obo/NCBITaxon_1453815","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-8D83C373","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-8D83C373"
"Eulacestoma nigropectus","http://purl.obolibrary.org/obo/NCBITaxon_461239","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-936EA207","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-936EA207"
"Oreoica gutturalis","http://purl.obolibrary.org/obo/NCBITaxon_254566","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-588549DA","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-588549DA"
"Ornorectes cristatus","http://purl.obolibrary.org/obo/NCBITaxon_254643","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-6F4799F6","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-6F4799F6"
"Aleadryas rufinucha","http://purl.obolibrary.org/obo/NCBITaxon_461220","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-1F4DF785","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-1F4DF785"
"Falcunculus frontatus","http://purl.obolibrary.org/obo/NCBITaxon_254539","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-0F1929A3","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-0F1929A3"
"Oreocharis arfaki","http://purl.obolibrary.org/obo/NCBITaxon_979223","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-7343F8F3","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-7343F8F3"
"Paramythia montium","http://purl.obolibrary.org/obo/NCBITaxon_254574","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-42023AF5","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-42023AF5"
"Pteruthius rufiventer","http://purl.obolibrary.org/obo/NCBITaxon_201362","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-484E9B46","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-484E9B46"
"Pteruthius flaviscapis","http://purl.obolibrary.org/obo/NCBITaxon_449334","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-E0AB44A1","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-E0AB44A1"
"Pteruthius xanthochlorus","http://purl.obolibrary.org/obo/NCBITaxon_201363","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-00C6FC90","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-00C6FC90"
"Pteruthius melanotis","http://purl.obolibrary.org/obo/NCBITaxon_357074","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-17DB8BA0","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-17DB8BA0"
"Pteruthius aenobarbus","http://purl.obolibrary.org/obo/NCBITaxon_449335","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-DC2B6EBC","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-DC2B6EBC"
"Erpornis zantholeuca","http://purl.obolibrary.org/obo/NCBITaxon_1112836","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-EECEDB6F","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-EECEDB6F"
"Cyclarhis nigrirostris","http://purl.obolibrary.org/obo/NCBITaxon_1537914","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-444E5987","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-444E5987"
"Cyclarhis gujanensis","http://purl.obolibrary.org/obo/NCBITaxon_34943","http://kenshih.com/master-birder/ontology#AvibaseID_avibase-8776BD04","https://avibase.bsc-eoc.org/species.jsp?avibaseid=avibase-8776BD04"
